WOS:000328080800006,"National Natural Science Foundation of China [81071028, 81172513]; Program for New Century Excellent Talents [7603230006]; National Key Basic Research Program of China [2012CB944600]"
WOS:000327884000012,"Research Grant Council of Hong Kong [RGC GRF 468711, 469110, 768409, CUHK5/CRF/09, CUHK3/CRF/12R, GRF 463612, 464010, 763908, 764109]; Chinese University of Hong Kong [2010.2.025, 2011.1.076, 2012.1.021]; Hong Kong Society of Nephrology [6903213]; National Natural Science Foundation of China [81170681]; Municipal Science and Technology R&D funding of basic research, Shenzhen [JC201104220290A]; Major State Basic Research Development Program of China (973 program) [2012CB517700]"
WOS:000327573800016,"National Natural Science Foundation of China [81260674, 81260505]; Guangxi Natural Science Foundation [2013GXNSFAA019146, 2013GXNSFAA019150]; Foundation for the Guangxi Key Laboratory for Prevention & Treatment of Regional High-Incidence Diseases [KFJJ2010-71, KFJJ2011-37]"
WOS:000327539700021,"National Natural Science Foundation of China [81270643, 81070449]; National Key Technology Support Program [2012BAI38B03]; Natural Science Foundation of Beijing [7112139]"
WOS:000327121600002,"Beijing Natural Science Foundation [7102040, 7132060]; National Natural Science Foundation of China [81041020, 81271311, 81241039]; Traditional Chinese Medicine; Beijing Technology Development Fund [SF2007-III-22]; Beijing Excellent Talent Foundation [20071-D0300100062]; High-Level Technical Training Project Funding of Beijing Health System [2011-3-004]; Beijing City Staff"
WOS:000327220100004,National Natural Science Foundation of China [81072677]; Beijing Natural Science Foundation of China [7122134]
WOS:000327257200001,"973 National ST Major Project [2011CB503903, 2010CB912504]; National Natural Science Foundation of China [81170083, 81200196, 81170101]; Natural Science Foundation of Beijing [7122106]; PAPD"
WOS:000326916600010,Beijing Natural Science Foundation [7092022]; National Natural Science Foundation of China [81170039]; 215 program [2009-2-13]
WOS:000326714700032,"National Natural Science Foundation of China [81030022, 81070983, U1201225]; Key Project of Guangdong Province [9351051501000003, CXZD1018]; Guangzhou Science and Technology Project [7411802013939]; Major State Basic Research Program of China [2012CB518203]; Program for Changjiang Scholars and Innovative Research Team in University [IRT1142]"
WOS:000326417600047,"EU [MIRG-CT-2005 036536]; Slovenian Research Agency [Z1-7082-0618, BI-US/09-12-016, 1000-06-310141, Z1-9799-0618-07, ARRS-NRU/J1-2063-0618-2012/1]; National Science Foundation [DEB-1314749]; National Geographic Society [8655-09]; ICREA Academia Award for Excellence in Research from the Generalitat de Catalunya"
WOS:000327652100054,"Ministry of Science and Technology [2012CB517504, 2012CB517806]; Natural Science Foundation of China [81170791]; ""New Century Excellent Talents in Universities"" Program from the Ministry of Education of China; Beijing Natural Science Foundation [7122107]"
WOS:000327390400011,"US Department of Energy (DOE) Office of Science Biological and Environmental Research; Atmospheric Sciences Research Program (ASR); Regional and Global Climate Modeling Program; Ministry of Science and Technology of China; National Key Program on Global Changes [2013CB955804, 2012CB955301]; Pacific Northwest National Laboratory (PNNL) [DE-AC05-76RL01830]; DOE ASR; National Science Foundation and National Aeronautics and Space Administration"
WOS:000327567900019,"National Natural Science Foundation of China [81260674, 81260505]; Foundation of Guangxi Key laboratory for the Prevention & Treatment of Regional High-Incidence Diseases [KFJJ2010-71, KFJJ2011-37]; Guangxi Scientific Research & Technology Development Research Project [10124008-6, 0992003A-2]; Guangxi Science and Technology Foundation Platform Construction Project [12-97-20]"
WOS:000327916600005,National Natural Science Foundation of China [81171350]; Beijing Natural Science Foundation [7122059]; Key Project of Beijing Municipal Education Commission [KZ201210025029]
WOS:000327916600017,"National Natural Science Foundation of China [81070055]; Beijing Science and Technology Commission [Z111100074911001]; Beijing Natural Science Foundation [7112046, 7122056]; Beijing Health System High Level Health Technical Personnel Training Plan [2011-1-4]; Basic and Clinical Cooperation Project of Capital Medical University [13JL26]"
WOS:000327494000119,"Chinese Scholarship Council (CSC); Association of Universities for Research in Astronomy (AURA) through the National Science Foundation under Scientific Program [10, AST-044399]; National Science Foundation [0809409]; Department of Energy [DE-AC02-76-SFO0515]; SLAC National Accelerator Laboratory"
WOS:000328809000024,National Key Science and Technology Program [2009ZX10004-706]; National Natural Science Foundation of China [81271931]; Natural Science Foundation of Guangdong Province [S2012010009547]
WOS:000327254700198,"Beijing Science and Technology Committee [7102050]; National Science Foundation [81071115]; Young Scientists Fund of the Beijing Health Bureau [2009-009]; State Key Development, Program of Basic Research of China [2009CB521905]"
WOS:000326841800018,"Medical Research Council, UK; Li Ka Shing - University of Oxford Global Health Programme; National S&T Major Project for Infectious Diseases Control [2012ZX10001006-001-008]; Beijing Natural Science Foundation [7111005]; National Natural Science Foundation of China [81271842, 81228020]"
WOS:000329401700001,Natural Science Foundation of China [81250011]; Beijing Natural Science Foundation [7122073]
WOS:000327173800004,"973 National ST Major Project [2010CB912504, 2011CB503900]; National Natural Science Foundation of China [81250030, 81170101, 81370235, 81322005]; Natural Science Foundation of Beijing, China [7122106]"
WOS:000327916400033,National Natural Science Foundation of China [81071974]; Beijing Natural Science Fund [7122055]
WOS:000330603900022,"National Natural Science Foundation of China [81371592, 81071198, 81172082]; Beijing Natural Science Foundation [7052015, 7132040]"
WOS:000328816000029,"University Postgraduate Fellowship of the University of Hong Kong; Food and Health Bureau of Hong Kong [10091262]; NIH of USA [GH001696]; NSFC of China [91229105, 91019016]; Research Grants Council of Hong Kong [781511M, N_HKU752/10]"
WOS:000328624400015,"National Natural Science Foundation of China [81041017, 81071411]; Beijing Natural Science Foundation [7112032]"
WOS:000328234100011,"National Natural Science Foundation of China [81260674, 81260505]; Foundation of Guangxi Key Laboratory for the Prevention and Treatment of Regional High-Incidence Diseases [KFJJ2010-71, KFJJ2011-37]; Guangxi Scientific Research and Technology Development Research Project [10124008-6, 0992003A-2]; Guangxi Science and Technology Foundation Platform Construction Project [12-97-20]"
WOS:000326829500011,"National Natural Science Foundation of China [81274078]; Beijing Natural Science Foundation [7112128]; Open Research Fund of the State Key Laboratory Breeding Base of Systematic Research, Development and Utilization of Chinese Medicinal Resources"
WOS:000326286600004,"National Natural Science Foundation of China [90209006, 81274112]; Beijing Municipal Natural Science Foundation [7112098]"
WOS:000326432700012,"National Natural Science Foundation of China [81070798, 81271101, 81271100]; Program for New Century Excellent Talents in University [NCET-12-0611]; Funding Project to Science Facility in Institutions of Higher Learning Under the jurisdiction of Beijing Municipality [PXM2011_014226_07_000066]; Beijing Natural Science Foundation [7112057]; Tianjin Natural Science Foundation [12JCYBJC18400]"
WOS:000326499000028,National Natural Science Foundation of China [81172681]; Family Planning Commission of Zhejiang Province [2010[78]]; Zhejiang Province innovation team for early screening and intervention of birth defects [2010R50045]; Hall of Zhejiang Province Science and Technology [2011C33G2010350]
WOS:000325948900016,"National Natural Science Foundation of China [81071821, 81101655]; Fundamental Research for the Central Universities of China [72150001]; Scientific Research Starting Foundation for Returned Overseas Chinese Scholars, Ministry of Education, China [311101013]; Hunan Provincial Natural Science Foundation of China [13JJ2016]"
WOS:000325840700077,"Creative Research Group of National Natural Science Foundation of China [51021063]; Doctoral Scientific Fund Project of the State Education Committee of China [20120162110051]; Sino-German Center for Promotion of Science [GZ 755]; Zhuzhou Cemented Carbide Cutting Tools Limited Company of China; Shenghua Scholar Program of Central South University, Changsha, China"
WOS:000326032100007,"National Natural Science Foundation of China [81160516, 81260688]; Guizhou Province [2010-43]; Guizhou Science and Technology Department [2012-7040]; Guiyang Municipal Science and Technology Bureau [2009-9-3-04]; Special Program of GSTD for Construction of the Technological Innovation Team for Development and Application of TCMs"
